cantidad;Product ID;Cliente ID;Fecha;Envío;Método de pago;Recargo;Orden ID; Precio ;Orden; Mas envio ;Mas recargo;Precio Final
4;P058;C154;11/7/2025;No;Efectivo;No; O0695 ; $ 3.417 ; $ 13.668 ; $ -   ; $ -   ; $ 13.668 
10;P040;C154;13/7/2025;Si;Efectivo;No; O0873 ; $ 1.709 ; $ 17.085 ; $ 2.000 ; $ -   ; $ 19.085 
9;P126;C154;19/7/2025;Si;Efectivo;No; O1297 ; $ 4.100 ; $ 36.904 ; $ 2.000 ; $ -   ; $ 38.904 
11;P142;C154;20/7/2025;Si;Efectivo;No; O1328 ; $ 6.492 ; $ 71.416 ; $ 2.000 ; $ -   ; $ 73.416 
12;P046;C154;28/7/2025;Si;Efectivo;No; O1862 ; $ 2.050 ; $ 24.603 ; $ 2.000 ; $ -   ; $ 26.603 
11;P120;C154;29/7/2025;No;Efectivo;No; O1867 ; $ 5.467 ; $ 60.140 ; $ -   ; $ -   ; $ 60.140 
18;P130;C155;1/7/2025;No;Efectivo;No; O0027 ; $ 4.271 ; $ 76.883 ; $ -   ; $ -   ; $ 76.883 
9;P095;C155;5/7/2025;No;Efectivo;No; O0333 ; $ 4.271 ; $ 38.442 ; $ -   ; $ -   ; $ 38.442 
16;P128;C155;12/7/2025;Si;Credito;Si; O0804 ; $ 4.100 ; $ 65.607 ; $ 2.000 ; $ 3.280 ; $ 70.887 
1;P085;C155;17/7/2025;No;Credito;Si; O1110 ; $ 5.126 ; $ 5.126 ; $ -   ; $ 256 ; $ 5.382 
13;P087;C155;23/7/2025;Si;Efectivo;No; O1532 ; $ 5.980 ; $ 77.738 ; $ 2.000 ; $ -   ; $ 79.738 
13;P139;C155;23/7/2025;Si;Credito;Si; O1561 ; $ 6.492 ; $ 84.401 ; $ 2.000 ; $ 4.220 ; $ 90.621 
16;P007;C156;8/7/2025;No;Credito;Si; O0537 ; $ 1.709 ; $ 27.336 ; $ -   ; $ 1.367 ; $ 28.703 
9;P067;C156;9/7/2025;No;Efectivo;No; O0543 ; $ 4.442 ; $ 39.979 ; $ -   ; $ -   ; $ 39.979 
11;P091;C156;12/7/2025;Si;Efectivo;No; O0819 ; $ 5.126 ; $ 56.381 ; $ 2.000 ; $ -   ; $ 58.381 
5;P035;C156;14/7/2025;Si;Efectivo;No; O0956 ; $ 5.126 ; $ 25.628 ; $ 2.000 ; $ -   ; $ 27.628 
7;P036;C156;15/7/2025;No;Efectivo;No; O0992 ; $ 5.126 ; $ 35.879 ; $ -   ; $ -   ; $ 35.879 
12;P036;C156;21/7/2025;No;Efectivo;No; O1398 ; $ 5.126 ; $ 61.507 ; $ -   ; $ -   ; $ 61.507 
13;P003;C157;12/7/2025;No;Credito;Si; O0796 ; $ 2.050 ; $ 26.653 ; $ -   ; $ 1.333 ; $ 27.986 
15;P016;C157;12/7/2025;No;Credito;Si; O0820 ; $ 5.296 ; $ 79.446 ; $ -   ; $ 3.972 ; $ 83.418 
14;P038;C157;14/7/2025;Si;Efectivo;No; O0962 ; $ 5.980 ; $ 83.717 ; $ 2.000 ; $ -   ; $ 85.717 
14;P084;C157;18/7/2025;Si;Efectivo;No; O1218 ; $ 5.126 ; $ 71.758 ; $ 2.000 ; $ -   ; $ 73.758 
17;P021;C157;22/7/2025;Si;Efectivo;No; O1443 ; $ 2.392 ; $ 40.663 ; $ 2.000 ; $ -   ; $ 42.663 
17;P078;C157;29/7/2025;Si;Credito;Si; O1887 ; $ 5.126 ; $ 87.134 ; $ 2.000 ; $ 4.357 ; $ 93.491 
16;P122;C158;6/7/2025;Si;Credito;Si; O0396 ; $ 2.734 ; $ 43.738 ; $ 2.000 ; $ 2.187 ; $ 47.925 
15;P074;C158;13/7/2025;Si;Efectivo;No; O0896 ; $ 1.879 ; $ 28.191 ; $ 2.000 ; $ -   ; $ 30.191 
8;P006;C158;14/7/2025;No;Credito;Si; O0940 ; $ 2.563 ; $ 20.502 ; $ -   ; $ 1.025 ; $ 21.527 
13;P077;C158;15/7/2025;No;Efectivo;No; O0984 ; $ 2.563 ; $ 33.316 ; $ -   ; $ -   ; $ 33.316 
20;P113;C158;15/7/2025;Si;Efectivo;No; O1018 ; $ 3.930 ; $ 78.592 ; $ 2.000 ; $ -   ; $ 80.592 
4;P009;C158;26/7/2025;No;Efectivo;No; O1691 ; $ 3.075 ; $ 12.301 ; $ -   ; $ -   ; $ 12.301 
9;P080;C158;29/7/2025;Si;Credito;Si; O1872 ; $ 5.980 ; $ 53.818 ; $ 2.000 ; $ 2.691 ; $ 58.509 
11;P099;C158;29/7/2025;Si;Credito;Si; O1879 ; $ 4.271 ; $ 46.984 ; $ 2.000 ; $ 2.349 ; $ 51.333 
17;P022;C158;30/7/2025;No;Efectivo;No; O1981 ; $ 2.563 ; $ 43.567 ; $ -   ; $ -   ; $ 43.567 
15;P054;C158;30/7/2025;No;Efectivo;No; O1987 ; $ 3.417 ; $ 51.256 ; $ -   ; $ -   ; $ 51.256 
14;P020;C159;2/7/2025;Si;Credito;Si; O0111 ; $ 2.050 ; $ 28.703 ; $ 2.000 ; $ 1.435 ; $ 32.138 
12;P012;C159;10/7/2025;No;Credito;Si; O0609 ; $ 5.126 ; $ 61.507 ; $ -   ; $ 3.075 ; $ 64.582 
17;P094;C159;14/7/2025;No;Efectivo;No; O0905 ; $ 6.151 ; $ 104.561 ; $ -   ; $ -   ; $ 104.561 
18;P125;C159;24/7/2025;No;Efectivo;No; O1563 ; $ 4.100 ; $ 73.808 ; $ -   ; $ -   ; $ 73.808 
8;P013;C159;28/7/2025;No;Efectivo;No; O1840 ; $ 5.126 ; $ 41.004 ; $ -   ; $ -   ; $ 41.004 
2;P046;C160;4/7/2025;Si;Efectivo;No; O0270 ; $ 2.050 ; $ 4.100 ; $ 2.000 ; $ -   ; $ 6.100 
7;P010;C160;6/7/2025;No;Efectivo;No; O0368 ; $ 3.759 ; $ 26.311 ; $ -   ; $ -   ; $ 26.311 
19;P086;C160;9/7/2025;Si;Efectivo;No; O0598 ; $ 5.980 ; $ 113.616 ; $ 2.000 ; $ -   ; $ 115.616 
12;P145;C160;11/7/2025;No;Efectivo;No; O0758 ; $ 3.930 ; $ 47.155 ; $ -   ; $ -   ; $ 47.155 
8;P038;C160;18/7/2025;Si;Efectivo;No; O1202 ; $ 5.980 ; $ 47.839 ; $ 2.000 ; $ -   ; $ 49.839 
1;P005;C160;28/7/2025;No;Efectivo;No; O1834 ; $ 2.563 ; $ 2.563 ; $ -   ; $ -   ; $ 2.563 
12;P036;C160;28/7/2025;Si;Efectivo;No; O1860 ; $ 5.126 ; $ 61.507 ; $ 2.000 ; $ -   ; $ 63.507 
10;P081;C160;30/7/2025;No;Efectivo;No; O1985 ; $ 5.980 ; $ 59.798 ; $ -   ; $ -   ; $ 59.798 
20;P023;C161;2/7/2025;No;Efectivo;No; O0085 ; $ 2.563 ; $ 51.256 ; $ -   ; $ -   ; $ 51.256 
13;P127;C161;2/7/2025;Si;Credito;Si; O0120 ; $ 4.100 ; $ 53.306 ; $ 2.000 ; $ 2.665 ; $ 57.971 
6;P100;C161;3/7/2025;No;Efectivo;No; O0188 ; $ 2.392 ; $ 14.352 ; $ -   ; $ -   ; $ 14.352 
5;P055;C161;12/7/2025;No;Efectivo;No; O0764 ; $ 3.417 ; $ 17.085 ; $ -   ; $ -   ; $ 17.085 
11;P042;C161;12/7/2025;Si;Efectivo;No; O0801 ; $ 1.709 ; $ 18.794 ; $ 2.000 ; $ -   ; $ 20.794 
20;P080;C161;14/7/2025;Si;Efectivo;No; O0908 ; $ 5.980 ; $ 119.596 ; $ 2.000 ; $ -   ; $ 121.596 
2;P127;C161;14/7/2025;No;Efectivo;No; O0930 ; $ 4.100 ; $ 8.201 ; $ -   ; $ -   ; $ 8.201 
8;P067;C161;16/7/2025;No;Efectivo;No; O1073 ; $ 4.442 ; $ 35.537 ; $ -   ; $ -   ; $ 35.537 
16;P142;C161;20/7/2025;Si;Efectivo;No; O1308 ; $ 6.492 ; $ 103.878 ; $ 2.000 ; $ -   ; $ 105.878 
17;P021;C161;20/7/2025;Si;Credito;Si; O1338 ; $ 2.392 ; $ 40.663 ; $ 2.000 ; $ 2.033 ; $ 44.696 
15;P121;C162;4/7/2025;No;Efectivo;No; O0216 ; $ 2.734 ; $ 41.004 ; $ -   ; $ -   ; $ 41.004 
20;P141;C162;4/7/2025;Si;Efectivo;No; O0281 ; $ 6.492 ; $ 129.847 ; $ 2.000 ; $ -   ; $ 131.847 
16;P031;C162;15/7/2025;No;Credito;Si; O1031 ; $ 2.392 ; $ 38.271 ; $ -   ; $ 1.914 ; $ 40.184 
9;P076;C162;20/7/2025;No;Efectivo;No; O1327 ; $ 2.563 ; $ 23.065 ; $ -   ; $ -   ; $ 23.065 
19;P094;C162;21/7/2025;Si;Efectivo;No; O1399 ; $ 6.151 ; $ 116.863 ; $ 2.000 ; $ -   ; $ 118.863 
17;P079;C163;6/7/2025;Si;Credito;Si; O0413 ; $ 5.126 ; $ 87.134 ; $ 2.000 ; $ 4.357 ; $ 93.491 
3;P133;C163;9/7/2025;Si;Efectivo;No; O0596 ; $ 4.271 ; $ 12.814 ; $ 2.000 ; $ -   ; $ 14.814 
19;P121;C163;12/7/2025;Si;Efectivo;No; O0778 ; $ 2.734 ; $ 51.939 ; $ 2.000 ; $ -   ; $ 53.939 
19;P050;C163;14/7/2025;Si;Efectivo;No; O0968 ; $ 2.050 ; $ 38.954 ; $ 2.000 ; $ -   ; $ 40.954 
14;P081;C163;16/7/2025;No;Credito;Si; O1055 ; $ 5.980 ; $ 83.717 ; $ -   ; $ 4.186 ; $ 87.903 
2;P121;C163;21/7/2025;No;Efectivo;No; O1411 ; $ 2.734 ; $ 5.467 ; $ -   ; $ -   ; $ 5.467 
2;P106;C163;23/7/2025;No;Efectivo;No; O1546 ; $ 4.100 ; $ 8.201 ; $ -   ; $ -   ; $ 8.201 
6;P111;C164;5/7/2025;No;Efectivo;No; O0346 ; $ 2.221 ; $ 13.326 ; $ -   ; $ -   ; $ 13.326 
11;P054;C164;7/7/2025;Si;Efectivo;No; O0440 ; $ 3.417 ; $ 37.587 ; $ 2.000 ; $ -   ; $ 39.587 
6;P146;C164;11/7/2025;No;Credito;Si; O0743 ; $ 4.442 ; $ 26.653 ; $ -   ; $ 1.333 ; $ 27.986 
8;P067;C164;13/7/2025;Si;Efectivo;No; O0867 ; $ 4.442 ; $ 35.537 ; $ 2.000 ; $ -   ; $ 37.537 
14;P032;C164;14/7/2025;No;Efectivo;No; O0960 ; $ 2.563 ; $ 35.879 ; $ -   ; $ -   ; $ 35.879 
19;P105;C165;1/7/2025;Si;Efectivo;No; O0008 ; $ 5.809 ; $ 110.370 ; $ 2.000 ; $ -   ; $ 112.370 
17;P010;C165;6/7/2025;No;Efectivo;No; O0404 ; $ 3.759 ; $ 63.899 ; $ -   ; $ -   ; $ 63.899 
3;P147;C165;15/7/2025;No;Efectivo;No; O1027 ; $ 5.126 ; $ 15.377 ; $ -   ; $ -   ; $ 15.377 
7;P017;C165;17/7/2025;Si;Credito;Si; O1136 ; $ 5.980 ; $ 41.859 ; $ 2.000 ; $ 2.093 ; $ 45.952 
7;P056;C165;21/7/2025;No;Efectivo;No; O1394 ; $ 3.417 ; $ 23.919 ; $ -   ; $ -   ; $ 23.919 
12;P106;C165;24/7/2025;No;Efectivo;No; O1607 ; $ 4.100 ; $ 49.205 ; $ -   ; $ -   ; $ 49.205 
1;P116;C165;28/7/2025;Si;Efectivo;No; O1818 ; $ 3.930 ; $ 3.930 ; $ 2.000 ; $ -   ; $ 5.930 
4;P088;C166;3/7/2025;Si;Efectivo;No; O0155 ; $ 1.709 ; $ 6.834 ; $ 2.000 ; $ -   ; $ 8.834 
14;P036;C166;5/7/2025;Si;Credito;Si; O0291 ; $ 5.126 ; $ 71.758 ; $ 2.000 ; $ 3.588 ; $ 77.346 
20;P035;C166;5/7/2025;Si;Efectivo;No; O0292 ; $ 5.126 ; $ 102.511 ; $ 2.000 ; $ -   ; $ 104.511 
15;P093;C166;5/7/2025;Si;Efectivo;No; O0318 ; $ 5.126 ; $ 76.883 ; $ 2.000 ; $ -   ; $ 78.883 
2;P019;C166;5/7/2025;Si;Credito;Si; O0326 ; $ 2.050 ; $ 4.100 ; $ 2.000 ; $ 205 ; $ 6.305 
10;P089;C166;7/7/2025;No;Efectivo;No; O0424 ; $ 2.392 ; $ 23.919 ; $ -   ; $ -   ; $ 23.919 
13;P111;C166;18/7/2025;No;Efectivo;No; O1231 ; $ 2.221 ; $ 28.874 ; $ -   ; $ -   ; $ 28.874 
17;P094;C166;21/7/2025;No;Efectivo;No; O1384 ; $ 6.151 ; $ 104.561 ; $ -   ; $ -   ; $ 104.561 
3;P038;C166;26/7/2025;Si;Efectivo;No; O1724 ; $ 5.980 ; $ 17.939 ; $ 2.000 ; $ -   ; $ 19.939 
19;P035;C166;30/7/2025;No;Credito;Si; O1975 ; $ 5.126 ; $ 97.386 ; $ -   ; $ 4.869 ; $ 102.255 
11;P014;C167;2/7/2025;No;Credito;Si; O0073 ; $ 5.126 ; $ 56.381 ; $ -   ; $ 2.819 ; $ 59.200 
5;P032;C167;8/7/2025;No;Credito;Si; O0483 ; $ 2.563 ; $ 12.814 ; $ -   ; $ 641 ; $ 13.455 
7;P131;C167;22/7/2025;Si;Credito;Si; O1453 ; $ 4.271 ; $ 29.899 ; $ 2.000 ; $ 1.495 ; $ 33.394 
3;P053;C167;22/7/2025;No;Efectivo;No; O1490 ; $ 2.050 ; $ 6.151 ; $ -   ; $ -   ; $ 6.151 
15;P060;C167;25/7/2025;Si;Credito;Si; O1632 ; $ 5.126 ; $ 76.883 ; $ 2.000 ; $ 3.844 ; $ 82.727 
16;P144;C167;27/7/2025;Si;Efectivo;No; O1766 ; $ 3.930 ; $ 62.873 ; $ 2.000 ; $ -   ; $ 64.873 
19;P067;C167;28/7/2025;Si;Credito;Si; O1861 ; $ 4.442 ; $ 84.401 ; $ 2.000 ; $ 4.220 ; $ 90.621 
9;P055;C168;4/7/2025;Si;Efectivo;No; O0231 ; $ 3.417 ; $ 30.753 ; $ 2.000 ; $ -   ; $ 32.753 
12;P080;C168;15/7/2025;Si;Efectivo;No; O1019 ; $ 5.980 ; $ 71.758 ; $ 2.000 ; $ -   ; $ 73.758 
7;P136;C168;18/7/2025;No;Credito;Si; O1185 ; $ 6.492 ; $ 45.447 ; $ -   ; $ 2.272 ; $ 47.719 
10;P040;C168;19/7/2025;Si;Efectivo;No; O1282 ; $ 1.709 ; $ 17.085 ; $ 2.000 ; $ -   ; $ 19.085 
9;P073;C168;29/7/2025;No;Efectivo;No; O1900 ; $ 4.442 ; $ 39.979 ; $ -   ; $ -   ; $ 39.979 
15;P132;C169;8/7/2025;No;Credito;Si; O0522 ; $ 4.271 ; $ 64.069 ; $ -   ; $ 3.203 ; $ 67.273 
19;P037;C169;11/7/2025;No;Efectivo;No; O0732 ; $ 5.980 ; $ 113.616 ; $ -   ; $ -   ; $ 113.616 
6;P055;C169;12/7/2025;Si;Efectivo;No; O0799 ; $ 3.417 ; $ 20.502 ; $ 2.000 ; $ -   ; $ 22.502 
6;P066;C169;16/7/2025;Si;Efectivo;No; O1053 ; $ 4.442 ; $ 26.653 ; $ 2.000 ; $ -   ; $ 28.653 
18;P135;C169;19/7/2025;Si;Efectivo;No; O1267 ; $ 6.492 ; $ 116.863 ; $ 2.000 ; $ -   ; $ 118.863 
10;P076;C169;27/7/2025;Si;Efectivo;No; O1761 ; $ 2.563 ; $ 25.628 ; $ 2.000 ; $ -   ; $ 27.628 
17;P113;C169;28/7/2025;No;Efectivo;No; O1845 ; $ 3.930 ; $ 66.803 ; $ -   ; $ -   ; $ 66.803 
7;P021;C169;28/7/2025;No;Efectivo;No; O1856 ; $ 2.392 ; $ 16.743 ; $ -   ; $ -   ; $ 16.743 
2;P064;C170;1/7/2025;No;Efectivo;No; O0024 ; $ 5.126 ; $ 10.251 ; $ -   ; $ -   ; $ 10.251 
16;P128;C170;2/7/2025;Si;Efectivo;No; O0108 ; $ 4.100 ; $ 65.607 ; $ 2.000 ; $ -   ; $ 67.607 
1;P148;C170;4/7/2025;No;Efectivo;No; O0223 ; $ 5.296 ; $ 5.296 ; $ -   ; $ -   ; $ 5.296 
12;P039;C170;10/7/2025;Si;Credito;Si; O0632 ; $ 1.709 ; $ 20.502 ; $ 2.000 ; $ 1.025 ; $ 23.527 
4;P025;C170;10/7/2025;No;Efectivo;No; O0664 ; $ 5.126 ; $ 20.502 ; $ -   ; $ -   ; $ 20.502 
17;P022;C170;17/7/2025;Si;Efectivo;No; O1132 ; $ 2.563 ; $ 43.567 ; $ 2.000 ; $ -   ; $ 45.567 
8;P149;C170;22/7/2025;Si;Efectivo;No; O1472 ; $ 5.296 ; $ 42.371 ; $ 2.000 ; $ -   ; $ 44.371 
4;P125;C170;26/7/2025;Si;Credito;Si; O1693 ; $ 4.100 ; $ 16.402 ; $ 2.000 ; $ 820 ; $ 19.222 
6;P104;C170;28/7/2025;No;Efectivo;No; O1843 ; $ 5.809 ; $ 34.854 ; $ -   ; $ -   ; $ 34.854 
7;P060;C171;1/7/2025;Si;Efectivo;No; O0059 ; $ 5.126 ; $ 35.879 ; $ 2.000 ; $ -   ; $ 37.879 
11;P020;C171;9/7/2025;Si;Credito;Si; O0549 ; $ 2.050 ; $ 22.552 ; $ 2.000 ; $ 1.128 ; $ 25.680 
1;P011;C171;24/7/2025;Si;Credito;Si; O1581 ; $ 3.759 ; $ 3.759 ; $ 2.000 ; $ 188 ; $ 5.947 
12;P007;C171;25/7/2025;Si;Efectivo;No; O1664 ; $ 1.709 ; $ 20.502 ; $ 2.000 ; $ -   ; $ 22.502 
3;P148;C172;2/7/2025;Si;Efectivo;No; O0081 ; $ 5.296 ; $ 15.889 ; $ 2.000 ; $ -   ; $ 17.889 
1;P117;C172;2/7/2025;No;Efectivo;No; O0137 ; $ 5.467 ; $ 5.467 ; $ -   ; $ -   ; $ 5.467 
13;P001;C172;12/7/2025;No;Credito;Si; O0763 ; $ 1.025 ; $ 13.326 ; $ -   ; $ 666 ; $ 13.993 
20;P110;C172;15/7/2025;Si;Efectivo;No; O1000 ; $ 2.221 ; $ 44.421 ; $ 2.000 ; $ -   ; $ 46.421 
8;P024;C172;18/7/2025;Si;Credito;Si; O1201 ; $ 3.075 ; $ 24.603 ; $ 2.000 ; $ 1.230 ; $ 27.833 
13;P118;C172;19/7/2025;Si;Efectivo;No; O1271 ; $ 5.467 ; $ 71.074 ; $ 2.000 ; $ -   ; $ 73.074 
14;P135;C172;19/7/2025;No;Credito;Si; O1283 ; $ 6.492 ; $ 90.893 ; $ -   ; $ 4.545 ; $ 95.438 
11;P038;C172;22/7/2025;No;Credito;Si; O1464 ; $ 5.980 ; $ 65.778 ; $ -   ; $ 3.289 ; $ 69.067 
13;P117;C172;26/7/2025;Si;Credito;Si; O1695 ; $ 5.467 ; $ 71.074 ; $ 2.000 ; $ 3.554 ; $ 76.628 
1;P143;C172;28/7/2025;No;Efectivo;No; O1839 ; $ 3.417 ; $ 3.417 ; $ -   ; $ -   ; $ 3.417 
5;P063;C173;10/7/2025;No;Efectivo;No; O0615 ; $ 5.126 ; $ 25.628 ; $ -   ; $ -   ; $ 25.628 
14;P027;C173;13/7/2025;No;Credito;Si; O0853 ; $ 5.980 ; $ 83.717 ; $ -   ; $ 4.186 ; $ 87.903 
15;P064;C173;17/7/2025;No;Credito;Si; O1113 ; $ 5.126 ; $ 76.883 ; $ -   ; $ 3.844 ; $ 80.727 
14;P058;C173;17/7/2025;Si;Efectivo;No; O1154 ; $ 3.417 ; $ 47.839 ; $ 2.000 ; $ -   ; $ 49.839 
12;P058;C173;24/7/2025;No;Credito;Si; O1618 ; $ 3.417 ; $ 41.004 ; $ -   ; $ 2.050 ; $ 43.055 
10;P072;C173;27/7/2025;No;Efectivo;No; O1755 ; $ 4.442 ; $ 44.421 ; $ -   ; $ -   ; $ 44.421 
7;P116;C174;2/7/2025;Si;Efectivo;No; O0106 ; $ 3.930 ; $ 27.507 ; $ 2.000 ; $ -   ; $ 29.507 
18;P026;C174;2/7/2025;No;Efectivo;No; O0126 ; $ 5.126 ; $ 92.260 ; $ -   ; $ -   ; $ 92.260 
16;P014;C174;6/7/2025;No;Efectivo;No; O0402 ; $ 5.126 ; $ 82.009 ; $ -   ; $ -   ; $ 82.009 
17;P034;C174;6/7/2025;No;Efectivo;No; O0414 ; $ 3.075 ; $ 52.281 ; $ -   ; $ -   ; $ 52.281 
13;P146;C174;18/7/2025;No;Efectivo;No; O1217 ; $ 4.442 ; $ 57.748 ; $ -   ; $ -   ; $ 57.748 
20;P084;C174;18/7/2025;Si;Efectivo;No; O1225 ; $ 5.126 ; $ 102.511 ; $ 2.000 ; $ -   ; $ 104.511 
6;P101;C174;18/7/2025;Si;Efectivo;No; O1240 ; $ 2.392 ; $ 14.352 ; $ 2.000 ; $ -   ; $ 16.352 
20;P104;C174;21/7/2025;Si;Efectivo;No; O1407 ; $ 5.809 ; $ 116.179 ; $ 2.000 ; $ -   ; $ 118.179 
8;P045;C174;21/7/2025;No;Efectivo;No; O1415 ; $ 5.126 ; $ 41.004 ; $ -   ; $ -   ; $ 41.004 
4;P060;C174;24/7/2025;Si;Credito;Si; O1570 ; $ 5.126 ; $ 20.502 ; $ 2.000 ; $ 1.025 ; $ 23.527 
15;P030;C175;6/7/2025;Si;Efectivo;No; O0378 ; $ 2.050 ; $ 30.753 ; $ 2.000 ; $ -   ; $ 32.753 
1;P038;C175;6/7/2025;No;Efectivo;No; O0387 ; $ 5.980 ; $ 5.980 ; $ -   ; $ -   ; $ 5.980 
7;P069;C175;9/7/2025;No;Efectivo;No; O0572 ; $ 4.442 ; $ 31.095 ; $ -   ; $ -   ; $ 31.095 
19;P037;C175;9/7/2025;Si;Efectivo;No; O0595 ; $ 5.980 ; $ 113.616 ; $ 2.000 ; $ -   ; $ 115.616 
11;P086;C175;11/7/2025;No;Efectivo;No; O0739 ; $ 5.980 ; $ 65.778 ; $ -   ; $ -   ; $ 65.778 
8;P117;C175;12/7/2025;Si;Efectivo;No; O0812 ; $ 5.467 ; $ 43.738 ; $ 2.000 ; $ -   ; $ 45.738 
11;P015;C175;15/7/2025;Si;Efectivo;No; O1005 ; $ 5.296 ; $ 58.260 ; $ 2.000 ; $ -   ; $ 60.260 
17;P039;C175;17/7/2025;Si;Credito;Si; O1124 ; $ 1.709 ; $ 29.045 ; $ 2.000 ; $ 1.452 ; $ 32.497 
18;P143;C175;17/7/2025;No;Efectivo;No; O1152 ; $ 3.417 ; $ 61.507 ; $ -   ; $ -   ; $ 61.507 
15;P120;C175;17/7/2025;Si;Efectivo;No; O1160 ; $ 5.467 ; $ 82.009 ; $ 2.000 ; $ -   ; $ 84.009 
18;P071;C175;18/7/2025;No;Efectivo;No; O1199 ; $ 4.442 ; $ 79.959 ; $ -   ; $ -   ; $ 79.959 
8;P139;C175;18/7/2025;Si;Credito;Si; O1214 ; $ 6.492 ; $ 51.939 ; $ 2.000 ; $ 2.597 ; $ 56.536 
16;P005;C175;20/7/2025;No;Efectivo;No; O1358 ; $ 2.563 ; $ 41.004 ; $ -   ; $ -   ; $ 41.004 
18;P009;C175;26/7/2025;Si;Efectivo;No; O1730 ; $ 3.075 ; $ 55.356 ; $ 2.000 ; $ -   ; $ 57.356 
6;P122;C176;3/7/2025;Si;Efectivo;No; O0206 ; $ 2.734 ; $ 16.402 ; $ 2.000 ; $ -   ; $ 18.402 
10;P099;C176;8/7/2025;Si;Credito;Si; O0489 ; $ 4.271 ; $ 42.713 ; $ 2.000 ; $ 2.136 ; $ 46.849 
5;P130;C176;9/7/2025;Si;Efectivo;No; O0594 ; $ 4.271 ; $ 21.356 ; $ 2.000 ; $ -   ; $ 23.356 
15;P111;C176;10/7/2025;Si;Efectivo;No; O0658 ; $ 2.221 ; $ 33.316 ; $ 2.000 ; $ -   ; $ 35.316 
4;P062;C176;11/7/2025;No;Efectivo;No; O0756 ; $ 5.126 ; $ 20.502 ; $ -   ; $ -   ; $ 20.502 
6;P009;C176;20/7/2025;No;Efectivo;No; O1376 ; $ 3.075 ; $ 18.452 ; $ -   ; $ -   ; $ 18.452 
9;P136;C176;21/7/2025;No;Efectivo;No; O1408 ; $ 6.492 ; $ 58.431 ; $ -   ; $ -   ; $ 58.431 
8;P010;C176;25/7/2025;Si;Efectivo;No; O1642 ; $ 3.759 ; $ 30.070 ; $ 2.000 ; $ -   ; $ 32.070 
3;P025;C176;25/7/2025;Si;Efectivo;No; O1666 ; $ 5.126 ; $ 15.377 ; $ 2.000 ; $ -   ; $ 17.377 
14;P124;C176;27/7/2025;Si;Efectivo;No; O1776 ; $ 2.734 ; $ 38.271 ; $ 2.000 ; $ -   ; $ 40.271 
17;P118;C176;27/7/2025;No;Efectivo;No; O1793 ; $ 5.467 ; $ 92.943 ; $ -   ; $ -   ; $ 92.943 
17;P103;C176;30/7/2025;No;Efectivo;No; O1938 ; $ 4.613 ; $ 78.421 ; $ -   ; $ -   ; $ 78.421 
6;P093;C177;3/7/2025;No;Credito;Si; O0203 ; $ 5.126 ; $ 30.753 ; $ -   ; $ 1.538 ; $ 32.291 
12;P117;C177;4/7/2025;No;Efectivo;No; O0225 ; $ 5.467 ; $ 65.607 ; $ -   ; $ -   ; $ 65.607 
12;P127;C177;6/7/2025;Si;Efectivo;No; O0381 ; $ 4.100 ; $ 49.205 ; $ 2.000 ; $ -   ; $ 51.205 
16;P032;C177;12/7/2025;Si;Efectivo;No; O0770 ; $ 2.563 ; $ 41.004 ; $ 2.000 ; $ -   ; $ 43.004 
20;P133;C177;12/7/2025;Si;Credito;Si; O0806 ; $ 4.271 ; $ 85.426 ; $ 2.000 ; $ 4.271 ; $ 91.697 
3;P130;C177;16/7/2025;No;Efectivo;No; O1081 ; $ 4.271 ; $ 12.814 ; $ -   ; $ -   ; $ 12.814 
13;P093;C177;24/7/2025;No;Efectivo;No; O1620 ; $ 5.126 ; $ 66.632 ; $ -   ; $ -   ; $ 66.632 
15;P118;C177;25/7/2025;No;Credito;Si; O1674 ; $ 5.467 ; $ 82.009 ; $ -   ; $ 4.100 ; $ 86.109 
14;P124;C177;28/7/2025;Si;Efectivo;No; O1858 ; $ 2.734 ; $ 38.271 ; $ 2.000 ; $ -   ; $ 40.271 
15;P087;C178;23/7/2025;Si;Efectivo;No; O1512 ; $ 5.980 ; $ 89.697 ; $ 2.000 ; $ -   ; $ 91.697 
6;P014;C178;24/7/2025;No;Efectivo;No; O1594 ; $ 5.126 ; $ 30.753 ; $ -   ; $ -   ; $ 30.753 
17;P019;C178;24/7/2025;No;Efectivo;No; O1596 ; $ 2.050 ; $ 34.854 ; $ -   ; $ -   ; $ 34.854 
2;P039;C178;26/7/2025;No;Efectivo;No; O1731 ; $ 1.709 ; $ 3.417 ; $ -   ; $ -   ; $ 3.417 
6;P121;C179;4/7/2025;Si;Efectivo;No; O0264 ; $ 2.734 ; $ 16.402 ; $ 2.000 ; $ -   ; $ 18.402 
9;P011;C179;14/7/2025;No;Efectivo;No; O0906 ; $ 3.759 ; $ 33.829 ; $ -   ; $ -   ; $ 33.829 
20;P133;C179;25/7/2025;Si;Efectivo;No; O1650 ; $ 4.271 ; $ 85.426 ; $ 2.000 ; $ -   ; $ 87.426 
19;P073;C180;2/7/2025;No;Efectivo;No; O0119 ; $ 4.442 ; $ 84.401 ; $ -   ; $ -   ; $ 84.401 
20;P053;C180;9/7/2025;No;Efectivo;No; O0573 ; $ 2.050 ; $ 41.004 ; $ -   ; $ -   ; $ 41.004 
